Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","840","United States of America","5510","Production","01442","Mustard seed","1993","1993","t","5616","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01442","Mustard seed","1994","1994","ha","5420","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01442","Mustard seed","1994","1994","100 g/ha","10886","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01442","Mustard seed","1994","1994","t","5900","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01442","Mustard seed","1995","1995","ha","8900","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01442","Mustard seed","1995","1995","100 g/ha","9326","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01442","Mustard seed","1995","1995","t","8300","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01442","Mustard seed","1996","1996","ha","7530","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01442","Mustard seed","1996","1996","100 g/ha","8792","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01442","Mustard seed","1996","1996","t","6620","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01442","Mustard seed","1997","1997","ha","30230","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01442","Mustard seed","1997","1997","100 g/ha","8895","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01442","Mustard seed","1997","1997","t","26890","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01442","Mustard seed","1998","1998","ha","38690","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01442","Mustard seed","1998","1998","100 g/ha","9584","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01442","Mustard seed","1998","1998","t","37080","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01442","Mustard seed","1999","1999","ha","23800","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01442","Mustard seed","1999","1999","100 g/ha","9160","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01442","Mustard seed","1999","1999","t","21800","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01442","Mustard seed","2000","2000","ha","17483","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01442","Mustard seed","2000","2000","100 g/ha","9581","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01442","Mustard seed","2000","2000","t","16751","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01442","Mustard seed","2001","2001","ha","17887","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01442","Mustard seed","2001","2001","100 g/ha","10424","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01442","Mustard seed","2001","2001","t","18645","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01442","Mustard seed","2002","2002","ha","70821","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01442","Mustard seed","2002","2002","100 g/ha","7339","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01442","Mustard seed","2002","2002","t","51977","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01442","Mustard seed","2003","2003","ha","43302","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01442","Mustard seed","2003","2003","100 g/ha","8105","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01442","Mustard seed","2003","2003","t","35095","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01442","Mustard seed","2004","2004","ha","27802","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01442","Mustard seed","2004","2004","100 g/ha","9184","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01442","Mustard seed","2004","2004","t","25533","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01442","Mustard seed","2005","2005","ha","18049","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01442","Mustard seed","2005","2005","100 g/ha","8824","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01442","Mustard seed","2005","2005","t","15927","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01442","Mustard seed","2006","2006","ha","15864","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01442","Mustard seed","2006","2006","100 g/ha","8069","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01442","Mustard seed","2006","2006","t","12800","A","Official figure",""
